read_id	read_length	target	alignment_length	identity	mapq
SRR27841065.169014	6687	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.169014	6687	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.169014	6687	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.171192	1558	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.171192	1558	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.171192	1558	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.171192	1558	CM084263.1_rotation_1_offset_3626	93	0.978495	0
SRR27841065.171192	1558	CM084263.1_rotation_2_offset_7252	93	0.978495	0
SRR27841065.171192	1558	CM084263.1_rotation_3_offset_10878	93	0.978495	0
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	93	0.978495	0
SRR27841065.171192	1558	CM084263.1_rotation_1_offset_3626	89	0.977528	1
SRR27841065.171192	1558	CM084263.1_rotation_3_offset_10878	89	0.977528	0
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	89	0.977528	0
SRR27841065.171192	1558	CM084263.1_rotation_2_offset_7252	89	0.977528	0
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	88	0.965909	45
SRR27841065.171192	1558	CM084263.1_rotation_3_offset_10878	88	0.965909	0
SRR27841065.171192	1558	CM084263.1_rotation_1_offset_3626	88	0.965909	0
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	88	0.965909	0
SRR27841065.171192	1558	CM084263.1_rotation_2_offset_7252	88	0.965909	0
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	92	0.945652	46
SRR27841065.171192	1558	CM084263.1_rotation_0_offset_0	65	0.984615	24
SRR27841065.178401	2517	CM084263.1_rotation_2_offset_7252	793	0.962169	0
SRR27841065.178401	2517	CM084263.1_rotation_1_offset_3626	793	0.962169	0
SRR27841065.178401	2517	CM084263.1_rotation_3_offset_10878	793	0.962169	0
SRR27841065.178401	2517	CM084263.1_rotation_0_offset_0	734	0.985014	0
SRR27841065.178401	2517	CM084263.1_rotation_1_offset_3626	603	0.789386	0
SRR27841065.178401	2517	CM084263.1_rotation_3_offset_10878	603	0.789386	0
SRR27841065.178401	2517	CM084263.1_rotation_2_offset_7252	603	0.789386	0
SRR27841065.178401	2517	CM084263.1_rotation_0_offset_0	545	0.803670	0
SRR27841065.179458	317	CM084263.1_rotation_0_offset_0	314	0.987261	0
SRR27841065.179458	317	CM084263.1_rotation_3_offset_10878	314	0.987261	0
SRR27841065.179458	317	CM084263.1_rotation_1_offset_3626	314	0.987261	0
SRR27841065.179458	317	CM084263.1_rotation_2_offset_7252	314	0.987261	0
SRR27841065.181751	3233	CM084263.1_rotation_1_offset_3626	3373	0.916395	0
SRR27841065.181751	3233	CM084263.1_rotation_0_offset_0	3373	0.916395	0
SRR27841065.181751	3233	CM084263.1_rotation_3_offset_10878	3373	0.916395	0
SRR27841065.181751	3233	CM084263.1_rotation_2_offset_7252	3031	0.913560	0
SRR27841065.184691	29349	CM084263.1_rotation_0_offset_0	94	0.957447	0
SRR27841065.184691	29349	CM084263.1_rotation_2_offset_7252	94	0.957447	0
SRR27841065.184691	29349	CM084263.1_rotation_3_offset_10878	94	0.957447	0
SRR27841065.184691	29349	CM084263.1_rotation_1_offset_3626	94	0.957447	0
SRR27841065.187734	483	CM084263.1_rotation_0_offset_0	486	0.987654	0
SRR27841065.187734	483	CM084263.1_rotation_2_offset_7252	486	0.987654	0
SRR27841065.187734	483	CM084263.1_rotation_3_offset_10878	486	0.987654	0
SRR27841065.187734	483	CM084263.1_rotation_1_offset_3626	486	0.987654	0
SRR27841065.190852	1815	CM084263.1_rotation_3_offset_10878	1827	0.981938	0
SRR27841065.190852	1815	CM084263.1_rotation_0_offset_0	1827	0.981938	0
SRR27841065.190852	1815	CM084263.1_rotation_2_offset_7252	1827	0.981938	0
SRR27841065.190852	1815	CM084263.1_rotation_1_offset_3626	964	0.981328	0
SRR27841065.191434	1115	CM084263.1_rotation_2_offset_7252	1083	0.951985	0
SRR27841065.191434	1115	CM084263.1_rotation_1_offset_3626	1083	0.951985	0
SRR27841065.191434	1115	CM084263.1_rotation_3_offset_10878	1083	0.951985	0
SRR27841065.191434	1115	CM084263.1_rotation_0_offset_0	1083	0.951985	0
SRR27841065.193453	1344	CM084263.1_rotation_2_offset_7252	485	0.362887	0
SRR27841065.193453	1344	CM084263.1_rotation_3_offset_10878	485	0.362887	0
SRR27841065.193453	1344	CM084263.1_rotation_1_offset_3626	485	0.362887	0
SRR27841065.193453	1344	CM084263.1_rotation_3_offset_10878	88	0.954545	0
SRR27841065.193453	1344	CM084263.1_rotation_1_offset_3626	88	0.954545	0
SRR27841065.193453	1344	CM084263.1_rotation_2_offset_7252	88	0.954545	0
SRR27841065.193453	1344	CM084263.1_rotation_0_offset_0	91	0.945055	0
SRR27841065.193453	1344	CM084263.1_rotation_0_offset_0	86	0.953488	0
SRR27841065.193453	1344	CM084263.1_rotation_3_offset_10878	98	0.918367	0
SRR27841065.193453	1344	CM084263.1_rotation_0_offset_0	98	0.918367	0
SRR27841065.193453	1344	CM084263.1_rotation_1_offset_3626	98	0.918367	0
SRR27841065.193453	1344	CM084263.1_rotation_2_offset_7252	98	0.918367	0
SRR27841065.193453	1344	CM084263.1_rotation_0_offset_0	87	0.942529	0
SRR27841065.193453	1344	CM084263.1_rotation_0_offset_0	78	0.948718	22
SRR27841065.193453	1344	CM084263.1_rotation_2_offset_7252	86	0.895349	0
SRR27841065.193453	1344	CM084263.1_rotation_1_offset_3626	86	0.895349	0
SRR27841065.193453	1344	CM084263.1_rotation_3_offset_10878	86	0.895349	0
SRR27841065.193604	5096	CM084263.1_rotation_0_offset_0	5142	0.979969	0
SRR27841065.193604	5096	CM084263.1_rotation_3_offset_10878	5142	0.979969	0
SRR27841065.193604	5096	CM084263.1_rotation_2_offset_7252	5142	0.979969	0
SRR27841065.193604	5096	CM084263.1_rotation_1_offset_3626	2990	0.978595	0
SRR27841065.194051	996	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.194051	996	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.194051	996	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.194051	996	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.194051	996	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.194051	996	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.194051	996	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.194051	996	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.194051	996	CM084263.1_rotation_0_offset_0	89	0.966292	54
SRR27841065.194051	996	CM084263.1_rotation_2_offset_7252	87	0.954023	1
SRR27841065.194051	996	CM084263.1_rotation_1_offset_3626	87	0.954023	0
SRR27841065.194051	996	CM084263.1_rotation_0_offset_0	87	0.954023	0
SRR27841065.194051	996	CM084263.1_rotation_3_offset_10878	87	0.954023	0
SRR27841065.194051	996	CM084263.1_rotation_0_offset_0	73	0.986301	13
SRR27841065.197164	1868	CM084263.1_rotation_3_offset_10878	1984	0.806452	0
SRR27841065.197164	1868	CM084263.1_rotation_0_offset_0	1984	0.806452	0
SRR27841065.197164	1868	CM084263.1_rotation_2_offset_7252	1984	0.806452	0
SRR27841065.197164	1868	CM084263.1_rotation_1_offset_3626	1845	0.802710	0
SRR27841065.198953	1696	CM084263.1_rotation_1_offset_3626	1722	0.970383	0
SRR27841065.198953	1696	CM084263.1_rotation_3_offset_10878	1722	0.970383	0
SRR27841065.198953	1696	CM084263.1_rotation_0_offset_0	1722	0.970383	0
SRR27841065.198953	1696	CM084263.1_rotation_2_offset_7252	1110	0.968468	0
SRR27841065.199668	8060	CM084263.1_rotation_3_offset_10878	4415	0.924802	0
SRR27841065.199668	8060	CM084263.1_rotation_2_offset_7252	4415	0.924802	0
SRR27841065.199668	8060	CM084263.1_rotation_0_offset_0	4415	0.924802	0
SRR27841065.199668	8060	CM084263.1_rotation_1_offset_3626	3680	0.922011	0
SRR27841065.199668	8060	CM084263.1_rotation_0_offset_0	4431	0.738885	0
SRR27841065.199668	8060	CM084263.1_rotation_3_offset_10878	4431	0.738885	0
SRR27841065.199668	8060	CM084263.1_rotation_2_offset_7252	4431	0.738885	0
SRR27841065.199668	8060	CM084263.1_rotation_1_offset_3626	3713	0.737409	0
SRR27841065.203192	271	CM084263.1_rotation_1_offset_3626	271	0.988930	0
SRR27841065.203192	271	CM084263.1_rotation_2_offset_7252	271	0.988930	0
SRR27841065.203192	271	CM084263.1_rotation_0_offset_0	271	0.988930	0
SRR27841065.203192	271	CM084263.1_rotation_3_offset_10878	271	0.988930	0
SRR27841065.205474	1327	CM084263.1_rotation_2_offset_7252	1361	0.926525	0
SRR27841065.205474	1327	CM084263.1_rotation_3_offset_10878	1361	0.926525	0
SRR27841065.205474	1327	CM084263.1_rotation_1_offset_3626	1361	0.926525	0
SRR27841065.205474	1327	CM084263.1_rotation_0_offset_0	1361	0.926525	0
SRR27841065.210986	1423	CM084263.1_rotation_1_offset_3626	766	0.929504	0
SRR27841065.210986	1423	CM084263.1_rotation_0_offset_0	766	0.929504	0
SRR27841065.210986	1423	CM084263.1_rotation_2_offset_7252	766	0.929504	0
SRR27841065.210986	1423	CM084263.1_rotation_3_offset_10878	766	0.929504	0
SRR27841065.215382	1176	CM084263.1_rotation_3_offset_10878	1186	0.973862	0
SRR27841065.215382	1176	CM084263.1_rotation_2_offset_7252	1186	0.973862	0
SRR27841065.215382	1176	CM084263.1_rotation_1_offset_3626	1186	0.973862	0
SRR27841065.215382	1176	CM084263.1_rotation_0_offset_0	1186	0.973862	0
SRR27841065.219848	6991	CM084263.1_rotation_0_offset_0	5555	0.978758	0
SRR27841065.219848	6991	CM084263.1_rotation_2_offset_7252	5555	0.978758	0
SRR27841065.219848	6991	CM084263.1_rotation_1_offset_3626	5555	0.978758	0
SRR27841065.219848	6991	CM084263.1_rotation_3_offset_10878	3651	0.976719	0
SRR27841065.219848	6991	CM084263.1_rotation_2_offset_7252	491	0.374745	0
SRR27841065.219848	6991	CM084263.1_rotation_1_offset_3626	491	0.374745	0
SRR27841065.219848	6991	CM084263.1_rotation_3_offset_10878	491	0.374745	0
SRR27841065.219848	6991	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.219848	6991	CM084263.1_rotation_0_offset_0	92	0.945652	0
SRR27841065.219848	6991	CM084263.1_rotation_0_offset_0	91	0.945055	49
SRR27841065.221365	735	CM084263.1_rotation_2_offset_7252	747	0.938420	0
SRR27841065.221365	735	CM084263.1_rotation_0_offset_0	747	0.938420	0
SRR27841065.221365	735	CM084263.1_rotation_3_offset_10878	747	0.938420	0
SRR27841065.221365	735	CM084263.1_rotation_1_offset_3626	747	0.938420	0
SRR27841065.224971	5007	CM084263.1_rotation_1_offset_3626	3304	0.946126	0
SRR27841065.224971	5007	CM084263.1_rotation_2_offset_7252	3304	0.946126	0
SRR27841065.224971	5007	CM084263.1_rotation_3_offset_10878	3304	0.946126	0
SRR27841065.224971	5007	CM084263.1_rotation_0_offset_0	3234	0.950835	0
SRR27841065.232650	2837	CM084263.1_rotation_0_offset_0	1605	0.953271	0
SRR27841065.232650	2837	CM084263.1_rotation_1_offset_3626	1605	0.953271	0
SRR27841065.232650	2837	CM084263.1_rotation_3_offset_10878	1605	0.953271	0
SRR27841065.232650	2837	CM084263.1_rotation_2_offset_7252	1605	0.953271	0
SRR27841065.232650	2837	CM084263.1_rotation_0_offset_0	1558	0.745828	0
SRR27841065.232650	2837	CM084263.1_rotation_1_offset_3626	1558	0.745828	0
SRR27841065.232650	2837	CM084263.1_rotation_3_offset_10878	1558	0.745828	0
SRR27841065.232650	2837	CM084263.1_rotation_2_offset_7252	1558	0.745828	0
SRR27841065.232745	2799	CM084263.1_rotation_0_offset_0	2863	0.940971	0
SRR27841065.232745	2799	CM084263.1_rotation_2_offset_7252	2863	0.940971	0
SRR27841065.232745	2799	CM084263.1_rotation_3_offset_10878	2863	0.940971	0
SRR27841065.232745	2799	CM084263.1_rotation_1_offset_3626	2186	0.942818	0
SRR27841065.238543	3835	CM084263.1_rotation_3_offset_10878	331	0.975831	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	331	0.975831	0
SRR27841065.238543	3835	CM084263.1_rotation_2_offset_7252	331	0.975831	0
SRR27841065.238543	3835	CM084263.1_rotation_1_offset_3626	331	0.975831	0
SRR27841065.238543	3835	CM084263.1_rotation_2_offset_7252	155	0.941935	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	155	0.941935	0
SRR27841065.238543	3835	CM084263.1_rotation_1_offset_3626	155	0.941935	0
SRR27841065.238543	3835	CM084263.1_rotation_3_offset_10878	155	0.941935	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.238543	3835	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.238543	3835	CM084263.1_rotation_3_offset_10878	91	0.978022	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	91	0.978022	0
SRR27841065.238543	3835	CM084263.1_rotation_1_offset_3626	91	0.978022	0
SRR27841065.238543	3835	CM084263.1_rotation_2_offset_7252	91	0.978022	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	91	0.967033	7
SRR27841065.238543	3835	CM084263.1_rotation_1_offset_3626	87	0.965517	1
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	87	0.965517	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	91	0.945055	26
SRR27841065.238543	3835	CM084263.1_rotation_2_offset_7252	87	0.965517	0
SRR27841065.238543	3835	CM084263.1_rotation_3_offset_10878	87	0.965517	0
SRR27841065.238543	3835	CM084263.1_rotation_0_offset_0	92	0.891304	11
SRR27841065.243954	5164	CM084263.1_rotation_1_offset_3626	3536	0.943156	0
SRR27841065.243954	5164	CM084263.1_rotation_2_offset_7252	3536	0.943156	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	3536	0.943156	0
SRR27841065.243954	5164	CM084263.1_rotation_3_offset_10878	3536	0.943156	0
SRR27841065.243954	5164	CM084263.1_rotation_1_offset_3626	95	0.957895	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	95	0.957895	0
SRR27841065.243954	5164	CM084263.1_rotation_2_offset_7252	95	0.957895	0
SRR27841065.243954	5164	CM084263.1_rotation_3_offset_10878	95	0.957895	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	91	0.967033	1
SRR27841065.243954	5164	CM084263.1_rotation_1_offset_3626	95	0.936842	1
SRR27841065.243954	5164	CM084263.1_rotation_3_offset_10878	95	0.936842	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	95	0.936842	0
SRR27841065.243954	5164	CM084263.1_rotation_2_offset_7252	95	0.936842	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	91	0.956044	23
SRR27841065.243954	5164	CM084263.1_rotation_1_offset_3626	91	0.934066	0
SRR27841065.243954	5164	CM084263.1_rotation_3_offset_10878	91	0.934066	0
SRR27841065.243954	5164	CM084263.1_rotation_2_offset_7252	91	0.934066	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	101	0.871287	9
SRR27841065.243954	5164	CM084263.1_rotation_2_offset_7252	67	0.970149	0
SRR27841065.243954	5164	CM084263.1_rotation_0_offset_0	67	0.970149	0
SRR27841065.243954	5164	CM084263.1_rotation_3_offset_10878	67	0.970149	0
SRR27841065.243954	5164	CM084263.1_rotation_1_offset_3626	67	0.970149	0
SRR27841065.245829	1158	CM084263.1_rotation_2_offset_7252	1164	0.974227	0
SRR27841065.245829	1158	CM084263.1_rotation_1_offset_3626	1164	0.974227	0
SRR27841065.245829	1158	CM084263.1_rotation_0_offset_0	1164	0.974227	0
SRR27841065.245829	1158	CM084263.1_rotation_3_offset_10878	1164	0.974227	0
SRR27841065.248346	3488	CM084263.1_rotation_1_offset_3626	1081	0.955597	0
SRR27841065.248346	3488	CM084263.1_rotation_2_offset_7252	1081	0.955597	0
SRR27841065.248346	3488	CM084263.1_rotation_3_offset_10878	1081	0.955597	0
SRR27841065.248346	3488	CM084263.1_rotation_0_offset_0	1081	0.955597	0
SRR27841065.248346	3488	CM084263.1_rotation_0_offset_0	91	0.989011	60
SRR27841065.248346	3488	CM084263.1_rotation_0_offset_0	91	0.978022	32
SRR27841065.248346	3488	CM084263.1_rotation_0_offset_0	91	0.967033	60
SRR27841065.250009	3254	CM084263.1_rotation_1_offset_3626	3331	0.922846	0
SRR27841065.250009	3254	CM084263.1_rotation_2_offset_7252	3331	0.922846	0
SRR27841065.250009	3254	CM084263.1_rotation_0_offset_0	3331	0.922846	0
SRR27841065.250009	3254	CM084263.1_rotation_3_offset_10878	2988	0.924364	0
SRR27841065.260006	1006	CM084263.1_rotation_3_offset_10878	1026	0.938596	0
SRR27841065.260006	1006	CM084263.1_rotation_2_offset_7252	1026	0.938596	0
SRR27841065.260006	1006	CM084263.1_rotation_0_offset_0	1026	0.938596	0
SRR27841065.260006	1006	CM084263.1_rotation_1_offset_3626	1026	0.938596	0
SRR27841065.260982	1500	CM084263.1_rotation_3_offset_10878	1524	0.946850	0
SRR27841065.260982	1500	CM084263.1_rotation_1_offset_3626	1524	0.946850	0
SRR27841065.260982	1500	CM084263.1_rotation_0_offset_0	1524	0.946850	0
SRR27841065.260982	1500	CM084263.1_rotation_2_offset_7252	1524	0.946850	0
SRR27841065.265101	721	CM084263.1_rotation_3_offset_10878	726	0.975207	0
SRR27841065.265101	721	CM084263.1_rotation_1_offset_3626	726	0.975207	0
SRR27841065.265101	721	CM084263.1_rotation_2_offset_7252	726	0.975207	0
SRR27841065.265101	721	CM084263.1_rotation_0_offset_0	726	0.975207	0
SRR27841065.266003	543	CM084263.1_rotation_1_offset_3626	222	0.914414	0
SRR27841065.266003	543	CM084263.1_rotation_0_offset_0	222	0.914414	0
SRR27841065.266003	543	CM084263.1_rotation_2_offset_7252	222	0.914414	0
SRR27841065.266003	543	CM084263.1_rotation_3_offset_10878	222	0.914414	0
SRR27841065.276602	2617	CM084263.1_rotation_2_offset_7252	2516	0.972178	7
SRR27841065.276602	2617	CM084263.1_rotation_1_offset_3626	2643	0.969731	0
SRR27841065.276602	2617	CM084263.1_rotation_0_offset_0	2643	0.969731	0
SRR27841065.276602	2617	CM084263.1_rotation_3_offset_10878	2643	0.969731	0
SRR27841065.279190	2391	CM084263.1_rotation_3_offset_10878	117	0.991453	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	117	0.991453	0
SRR27841065.279190	2391	CM084263.1_rotation_2_offset_7252	117	0.991453	0
SRR27841065.279190	2391	CM084263.1_rotation_1_offset_3626	117	0.991453	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	91	0.989011	46
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	91	0.989011	1
SRR27841065.279190	2391	CM084263.1_rotation_3_offset_10878	87	1.000000	1
SRR27841065.279190	2391	CM084263.1_rotation_2_offset_7252	87	1.000000	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	87	1.000000	0
SRR27841065.279190	2391	CM084263.1_rotation_1_offset_3626	87	1.000000	0
SRR27841065.279190	2391	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.279190	2391	CM084263.1_rotation_1_offset_3626	87	0.977011	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	87	0.977011	0
SRR27841065.279190	2391	CM084263.1_rotation_3_offset_10878	87	0.977011	0
SRR27841065.279190	2391	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.279190	2391	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.279190	2391	CM084263.1_rotation_3_offset_10878	91	0.967033	1
SRR27841065.279190	2391	CM084263.1_rotation_1_offset_3626	91	0.967033	0
SRR27841065.279190	2391	CM084263.1_rotation_2_offset_7252	91	0.967033	0
SRR27841065.279190	2391	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	91	0.967033	0
SRR27841065.279190	2391	CM084263.1_rotation_0_offset_0	87	0.965517	26
SRR27841065.279190	2391	CM084263.1_rotation_2_offset_7252	89	0.932584	0
SRR27841065.279190	2391	CM084263.1_rotation_3_offset_10878	89	0.932584	0
SRR27841065.279190	2391	CM084263.1_rotation_1_offset_3626	89	0.932584	0
SRR27841065.279374	399	CM084263.1_rotation_3_offset_10878	402	0.970149	0
SRR27841065.279374	399	CM084263.1_rotation_1_offset_3626	402	0.970149	0
SRR27841065.279374	399	CM084263.1_rotation_2_offset_7252	402	0.970149	0
SRR27841065.279374	399	CM084263.1_rotation_0_offset_0	402	0.970149	0
SRR27841065.280583	28133	CM084263.1_rotation_0_offset_0	494	0.919028	0
SRR27841065.280583	28133	CM084263.1_rotation_3_offset_10878	494	0.919028	0
SRR27841065.280583	28133	CM084263.1_rotation_2_offset_7252	494	0.919028	0
SRR27841065.280583	28133	CM084263.1_rotation_1_offset_3626	494	0.919028	0
SRR27841065.283739	16198	CM084263.1_rotation_0_offset_0	13734	0.982088	60
SRR27841065.283739	16198	CM084263.1_rotation_1_offset_3626	10931	0.982344	0
SRR27841065.283739	16198	CM084263.1_rotation_3_offset_10878	10088	0.981562	0
SRR27841065.283739	16198	CM084263.1_rotation_2_offset_7252	7291	0.982307	0
SRR27841065.283889	2161	CM084263.1_rotation_3_offset_10878	2183	0.973431	0
SRR27841065.283889	2161	CM084263.1_rotation_0_offset_0	2183	0.973431	0
SRR27841065.283889	2161	CM084263.1_rotation_2_offset_7252	2183	0.973431	0
SRR27841065.283889	2161	CM084263.1_rotation_1_offset_3626	2183	0.973431	0
SRR27841065.290163	2395	CM084263.1_rotation_1_offset_3626	735	0.978231	0
SRR27841065.290163	2395	CM084263.1_rotation_3_offset_10878	735	0.978231	0
SRR27841065.290163	2395	CM084263.1_rotation_2_offset_7252	735	0.978231	0
SRR27841065.290163	2395	CM084263.1_rotation_0_offset_0	735	0.978231	0
SRR27841065.290163	2395	CM084263.1_rotation_0_offset_0	91	0.978022	59
SRR27841065.290163	2395	CM084263.1_rotation_0_offset_0	92	0.978261	52
SRR27841065.292522	734	CM084263.1_rotation_2_offset_7252	771	0.848249	0
SRR27841065.292522	734	CM084263.1_rotation_0_offset_0	771	0.848249	0
SRR27841065.292522	734	CM084263.1_rotation_1_offset_3626	771	0.848249	0
SRR27841065.292522	734	CM084263.1_rotation_3_offset_10878	771	0.848249	0
SRR27841065.304500	11053	CM084263.1_rotation_2_offset_7252	11144	0.722631	0
SRR27841065.304500	11053	CM084263.1_rotation_3_offset_10878	11144	0.722631	0
